title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Learning About Shore Birds (Learning about Books,Sy Barlowe,juvenile_literature,First published in 2002,/works/OL2676950W,/authors/OL390651A/Sy_Barlowe,//covers.openlibrary.org/b/olid/OL7638570M-M.jpg,"Publish Date January 21, 2002|Publisher  Dover Publications|Language English|Pages 16",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Learning About Minerals (Learning About Series),Sy Barlowe,juvenile_literature,First published in 1998,/works/OL2676941W,/authors/OL390651A/Sy_Barlowe,//covers.openlibrary.org/b/olid/OL7637573M-M.jpg,"Publish Date January 16, 1998|Publisher  Dover Publications|Language English|Pages 16",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Learning About Rocks (Learning about Books,Sy Barlowe,juvenile_literature,First published in 2000,/works/OL2676946W,/authors/OL390651A/Sy_Barlowe,//covers.openlibrary.org/b/olid/OL7638173M-M.jpg,"Publish Date December 13, 2000|Publisher  Dover Publications|Language English|Pages 16",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Tristesse,Amy Culliford,juvenile_literature,First published in 2021,/works/OL26856631W,/authors/OL9158190A/Amy_Culliford,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Crabtree Publishing Company|Language French,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Armadillos,Julie Murray,juvenile_literature,First published in 2021,/works/OL26856907W,/authors/OL1392203A/Julie_Murray,//covers.openlibrary.org/b/olid/OL36414950M-M.jpg,Publish Date 2021|Publisher  ABDO Publishing Company|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Dur et Mou,Amy Culliford,juvenile_literature,First published in 2021,/works/OL26856632W,/authors/OL9158190A/Amy_Culliford,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Crabtree Publishing Company|Language French,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Animales en el Bosque (Animals in Forests),Julie Murray,juvenile_literature,First published in 2021,/works/OL26856914W,/authors/OL1392203A/Julie_Murray,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  ABDO Publishing Company|Language Spanish,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Fleurs,Alicia Rodriguez,juvenile_literature,First published in 2021,/works/OL26856633W,/authors/OL3631913A/Alicia_Rodriguez,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Crabtree Publishing Company|Language French,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Sew It!,Allison Nicoll,juvenile_literature,First published in 2014,/works/OL26787707W,/authors/OL10073998A/Allison_Nicoll,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  C & T Publishing|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
London Underground,Julie Murray,juvenile_literature,First published in 2021,/works/OL26856905W,/authors/OL1392203A/Julie_Murray,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  ABDO Publishing Company|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
San Francisco Cable Car,Julie Murray,juvenile_literature,First published in 2021,/works/OL26856901W,/authors/OL1392203A/Julie_Murray,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  ABDO Publishing Company|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Racines,Alicia Rodriguez,juvenile_literature,First published in 2021,/works/OL26856634W,/authors/OL3631913A/Alicia_Rodriguez,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Crabtree Publishing Company|Language French,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
SpaceX,Julie Murray,juvenile_literature,First published in 2021,/works/OL26815661W,/authors/OL1392203A/Julie_Murray,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  ABDO Publishing Company|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Luces en el Firmamento (Sky Lights) (Set),Grace Hansen,juvenile_literature,First published in 2021,/works/OL26815670W,/authors/OL7413907A/Grace_Hansen,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  ABDO Publishing Company|Language Spanish,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Is It Heavy or Light?,Lisa J. Amstutz,juvenile_literature,First published in 2021,/works/OL26815403W,/authors/OL6933033A/Lisa_J._Amstutz,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Capstone|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Animals of the Great Barrier Reef,Martha E. H. Rustad,juvenile_literature,First published in 2021,/works/OL26815828W,/authors/OL7456111A/Martha_E._H._Rustad,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Capstone|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Is It Heavy or Light?,Lisa J. Amstutz,juvenile_literature,First published in 2021,/works/OL26815404W,/authors/OL6933033A/Lisa_J._Amstutz,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Capstone|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Start Writing Amazing Stories (QEB Start Writing),Penny King,juvenile_literature,First published in 2001,/works/OL2687548W?edition=ia%3Astartwritingamaz0000thom_q7e0,/authors/OL392566A/Penny_King,//covers.openlibrary.org/b/olid/OL8800120M-M.jpg,Publish Date August 2001|Publisher  Chrysalis Education|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Making Presents (First Crafts),Penny King,juvenile_literature,First published in 1996,/works/OL2687538W,/authors/OL392566A/Penny_King,//covers.openlibrary.org/b/olid/OL9534379M-M.jpg,"Publish Date October 7, 1996|Publisher  Collins|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Man-Made Disasters - Building Collapses (Man-Made Disasters),Mark Mayell,juvenile_literature,First published in 2004,/works/OL2685868W?edition=ia%3Abuildingcollapse0000maye,/authors/OL392272A/Mark_Mayell,//covers.openlibrary.org/b/olid/OL12367785M-M.jpg,"Publish Date August 27, 2004|Publisher  Lucent Books|Language English|Pages 112",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Eurostar,Julie Murray,juvenile_literature,First published in 2021,/works/OL26849623W,/authors/OL1392203A/Julie_Murray,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  ABDO Publishing Company|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Brouillard,Douglas Bender,juvenile_literature,First published in 2021,/works/OL26849338W,/authors/OL9210610A/Douglas_Bender,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Crabtree Publishing Company|Language French,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Des Chauves-Souris Effrayantes Mais Intéressantes,Tracy Nelson Maurer,juvenile_literature,First published in 2021,/works/OL26849343W,/authors/OL3040585A/Tracy_Nelson_Maurer,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Crabtree Publishing Company|Language French,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Jimmy Carter story,Margaret Poynter,juvenile_literature,First published in 1978,/works/OL2693656W?edition=ia%3Ajimmycarterstory0000poyn,/authors/OL393673A/Margaret_Poynter,//covers.openlibrary.org/b/olid/OL4727857M-M.jpg,Publish Date 1978|Publisher  Messner|Language English|Pages 96,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Neige,Douglas Bender,juvenile_literature,First published in 2021,/works/OL26834111W,/authors/OL9210610A/Douglas_Bender,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Crabtree Publishing Company|Language French,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Seasons,Julie Murray,juvenile_literature,First published in 2021,/works/OL26834446W,/authors/OL1392203A/Julie_Murray,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  ABDO Publishing Company|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Trains (Set),Julie Murray,juvenile_literature,First published in 2021,/works/OL26834437W,/authors/OL1392203A/Julie_Murray,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  ABDO Publishing Company|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
New York City Subway,Julie Murray,juvenile_literature,First published in 2021,/works/OL26834436W,/authors/OL1392203A/Julie_Murray,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  ABDO Publishing Company|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Highlights on the Go Puzzling Fun V2. 0 56C,Highlights,juvenile_literature,First published in 2021,/works/OL26833789W,/authors/OL2859867A/Highlights,/images/icons/avatar_book-sm.png,"Publish Date 2021|Publisher  Highlights Press, c/o Highlights for Children, Inc.|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Gris,Amy Culliford,juvenile_literature,First published in 2021,/works/OL26834108W,/authors/OL9158190A/Amy_Culliford,/images/icons/avatar_book-sm.png,Publish Date 2021|Publisher  Crabtree Publishing Company|Language French,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
¡Hora de Fútbol!,Brendan Flynn,juvenile_literature,First published in 2017,/works/OL26566846W,/authors/OL2667243A/Brendan_Flynn,/images/icons/avatar_book-sm.png,"Publish Date 2017|Publisher  Lerner Publishing Group,              Ediciones Lerner|Language Spanish",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Slim Goodbody's Healthy Days Diary: Activity Book,John Burstein,juvenile_literature,First published in 1983,/works/OL2668899W,/authors/OL389332A/John_Burstein,/images/icons/avatar_book-sm.png,Publish Date January 1983|Publisher  HarperAudio|Pages 64,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Chicago Bears,Zach Wyner,juvenile_literature,First published in 2020,/works/OL26586090W,/authors/OL7410030A/Zach_Wyner,/images/icons/avatar_book-sm.png,"Publish Date 2020|Publisher  Weigl Publishers, Incorporated|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Skateboard (Snowboarding),Aaron Carr,juvenile_literature,First published in 2020,/works/OL26586096W,/authors/OL6954384A/Aaron_Carr,/images/icons/avatar_book-sm.png,"Publish Date 2020|Publisher  Weigl Publishers, Incorporated|Language Spanish",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Let's marry said the cherry, and other nonsense poems",N. M. Bodecker,juvenile_literature,First published in 1974,/works/OL2667973W?edition=ia%3Aletsmarrysaidche00bode,/authors/OL389195A/N._M._Bodecker,//covers.openlibrary.org/b/olid/OL5068221M-M.jpg,Publish Date 1974|Publisher  Atheneum|Language English|Pages 79,A collection of humorous poems involving word play and absurd animals and people.   Read more Read less,2 Want to read|0 Currently reading|0 Have read
Conservation and Development (Finding Out About),John D. Baines,juvenile_literature,First published in 1991,/works/OL2669814W?edition=ia%3Aconservationdeve0000bain,/authors/OL389478A/John_D._Baines,//covers.openlibrary.org/b/olid/OL10770782M-M.jpg,"Publish Date March 21, 1991|Publisher  Franklin Watts Ltd|Pages 48",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Charlotte's Bones Ebk,Erin Rounds,juvenile_literature,First published in 2018,/works/OL26567271W,/authors/OL7544537A/Erin_Rounds,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  Tilbury House Publishers|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Violence on America's streets,Gene Brown,juvenile_literature,First published in 1992,/works/OL2665776W?edition=ia%3Aviolenceonameric00brow,/authors/OL388794A/Gene_Brown,//covers.openlibrary.org/b/olid/OL1549344M-M.jpg,Publish Date 1992|Publisher  Millbrook Press|Language English|Pages 64,"Discusses street crime, gun control, police brutality, and other aspects of crime and violence in modern America.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Magic school,Deri Robins,juvenile_literature,First published in 2000,/works/OL2660418W,/authors/OL387994A/Deri_Robins,/images/icons/avatar_book-sm.png,Publish Date 2000|Publisher  Hippo|Language English|Pages 64,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Birthday fun,Deri Robins,juvenile_literature,First published in 1996,/works/OL2660395W?edition=ia%3Abirthdayfun0000robi,/authors/OL387994A/Deri_Robins,//covers.openlibrary.org/b/olid/OL17220082M-M.jpg,Publish Date 1996|Publisher  Kingfisher|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cartooning (QEB Learn Art),Deri Robins,juvenile_literature,First published in 2004,/works/OL2660401W,/authors/OL387994A/Deri_Robins,//covers.openlibrary.org/b/olid/OL9793856M-M.jpg,"Publish Date July 31, 2004|Publisher  QEB Publishing|Language English|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
